,smiles,docking
1817,CC[C@@H](CO)NC(=O)[C@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-6.948702
1818,CC(C)(C)C(=O)OC(C=C1)=C[C@@H](C1=2)C(=CN2)CC[NH+](C)C,-6.9486847
1819,c1cccc(OC)c1CCC[N@H+](CCC)[C@H](CC2)C[C@H]3C2=CC=C(C3=4)N=CC4,-6.948416
1820,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)Cc5c(F)cccc5,-6.9471874
1821,CC(C)(C)C[NH2+]C[C@@]1(O)CC[N@@H+](CC1)CCCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.9434347
1822,Cc(o1)nc(C)c1C(=O)N(CC2)c(c23)cc4c(c3)ccnc4N5CC[NH+](C)CC5,-6.9416184
1823,CC(=O)N(C)c(ccc1)cc1CC[NH+](CC2)CCN2c3cccc(c34)nc(C)cc4,-6.9394636
1824,c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C)NC(=O)[C@H](C5)CN(C)[C@H](C6)[C@H]5C7=CC=CC([C@@H]7C6=8)=NC8,-6.939342
1825,c1ccccc1[C@@H](CO)[NH2+]C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.935437
1826,O=C1N[C@H](CO1)CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-6.9323716
1827,c1ccccc1[C@H](C)[NH2+]C[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.9303656
1828,C1COCCN1CC(=C2)COc(c23)c(ccc3)OC[C@@H]4C[NH2+]CCO4,-6.93002
1829,c1ccn(c12)c3c(cccn3)nc2N4CC[NH2+]CC4,-6.9287415
1830,OC[C@H](C)NC(=O)[C@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-6.92868
1831,c1ccccc1[C@H](C[NH+](C)C)N[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.928618
1832,N#Cc1ccc(cc1)-n(nc2)c(CC)c2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N6CC[NH+](C)CC6,-6.92807
1833,c1ccccc1[C@H](C)[NH2+]C[C@@H]2CC[N@@H+](C2)CCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.927928
1834,c1cccc(OC)c1CCC[N@@H+](CCC)[C@@H](CC2)C[C@H]3C2=CC=C(C3=4)N=CC4,-6.9225116
1835,CC(=O)Nc(ccc1)cc1C[NH+](CC2)CCN2CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.9223986
1836,CC(=O)Nc(cc1)ccc1[C@H](C)[NH2+]C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.921361
1837,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.916859
1838,O=C1N[C@H](CO1)CC(C2)=CC=C(C23)N=CC=3CC[N@H+](C4)CC[C@H]4C[NH2+]Cc5ccccc5,-6.9150057
1839,OC[C@H](C)NC(=O)[C@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-6.9148207
1840,c1cccc(c1CC)N2CC[NH2+]CC2,-6.9137974
1841,FC(F)(F)S(=O)(=O)Oc(c1)ccc(c12)N=C(C)[C@H]2C3=CC[NH2+]CC3,-6.9133506
1842,c1ccccc1[C@@H](CO)[NH2+]C[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.9132257
1843,C1=CC(F)=C[C@H](C1=2)C(=CN2)C3CCN(CC3)C(=O)Nc(c4)ccc(OC)c4N5CC[NH+](C)CC5,-6.911617
1844,CC(=O)Nc(cc1)ccc1C[NH2+]C[C@@]2(O)CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.9115796
1845,c1ccccc1[C@@H](CO)[NH2+]C[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.908587
1846,C1CCCC[NH+]1CCCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.908103
1847,c1ccnc(c12)cccc2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N6CC[NH+](C)CC6,-6.9079237
1848,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+]4CCC[C@H]4COCc5ccccc5,-6.906448
1849,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)CCc5cc(F)ccc5,-6.905287
1850,O=CC=1C=NC(C12)=C(F)C=C3[C@H]2C[C@@H](CC3)[NH+](CCC)CCC,-6.9044514
1851,C[NH2+][C@@H](C)COc1c(Br)cccc1Br,-6.904028
1852,c1ccccc1[C@@](C)(CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.903818
1853,FC(F)(F)c1cc(c(cc1)OC)N(CC2)CCN2CCn(c3=O)cnc4sc(c5c34)C[N@H+](C)CC5,-6.901942
1854,[NH3+]CCC(=CN1)[C@@H](C=12)C=C(C=C2)OCCNC(=O)COC(C3)=CC=C(C34)N=CC=4CC[NH3+],-6.901594
1855,C1C[N@@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCCCCCCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-6.901555
1856,C[C@@H]1CC[C@@H](C)[N@H+]1CCC(=CN2)[C@H](C=23)C=C(C=C3)c4cccs4,-6.9007
1857,c1ccccc1[C@H](C)[N@@H+](C)C[C@@H]2CC[N@@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)Cn5cncn5,-6.897246
1858,CCCc1c(cccc1)N2CC[NH2+]CC2,-6.8945074
1859,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8927813
1860,[NH3+]CCC(=CN1)[C@@H](C=12)C=CC=C2,-6.892258
1861,s1cccc1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+]4CCC[C@H]4COC,-6.8916054
1862,C[N@H+]1CCC[C@@H]1CC(=CN2)[C@@H](C=23)C=C(C=C3)NS(=O)(=O)c4cc(Cl)ccc4,-6.8906054
1863,CC(C)(C)C[NH2+]C[C@@]1(O)CC[N@@H+](CC1)CCCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-6.8904743
1864,CCCS(=O)(=O)Nc(ccc1)cc1CCN2CCN(CC2)c3cccc(c34)nc(C)cc4,-6.8901834
1865,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nncn6C,-6.8899627
1866,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccco5,-6.889756
1867,s1cccc1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+]4CCC[C@H]4COC,-6.8876224
1868,CCC(C1)=CC=C(C12)N=CC=2C[C@H]3CCC[N@H+]3C,-6.886877
1869,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.8859873
1870,s1cccc1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@@H+]4CCC[C@H]4COC,-6.8859262
1871,c1nn(C)c(C(F)(F)F)c1C(=O)N(CC2)c(c23)cc4c(c3)ccnc4N5CC[NH+](C)CC5,-6.8857317
1872,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)Cc5ccccc5,-6.884855
1873,O=C1N[C@H](CO1)CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-6.8847446
1874,C1C[NH+](C)CCN1c2nc(nccc3)c3n(c24)ccc4,-6.884619
1875,C1[C@H](C2)C[C@@H](C3)C[C@H]2CC13NC(=O)N(CC4)CC=C4C(C=C5)=C[C@@H](C5=6)C(=CN6)C[C@H]7CCC[N@@H+]7C,-6.882361
1876,c1ccccc1[C@@H](C)[NH2+]C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.8820224
1877,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)Cc5ccco5,-6.8816295
1878,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@@H](CC3)[N@@H+](CCC)CCc4cccs4,-6.879082
1879,CC[C@@H](CO)NC(=O)[C@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@@H]3C2=4)=NC4,-6.878227
1880,O=C1N[C@@H](CO1)CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-6.8759465
1881,CC(C)=CCC[N@H+](C)[C@H]1CC[N@@H+](CC1)CCCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.873736
1882,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CCN3CCN(C[C@H]3C)c4cccc(c45)cc(F)cc5,-6.8707433
1883,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[N@@H+](C)Cc5ccccc5,-6.87068
1884,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4n5c(=O)[nH]c(c56)cccc6,-6.87059
1885,C1C[C@@H]([NH3+])Cc(c2OC)c1cc(c23)cccc3,-6.8695245
1886,C[NH+](C)C/C=C\c(c(cc1)OC)cc1C(=O)Nc(cc2)ccc2-c3ccncc3,-6.8689365
1887,C1=CC=C[C@@H](C1=2)C(=CN2)C3=CC[NH2+]CC3,-6.868183
1888,C[NH2+][C@@H](C)COc1c(Br)cccc1Br,-6.866803
1889,c1ccccc1[C@H](C[NH2+]C)N2CCN(CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.865951
1890,[NH3+]CCC(=CN1)[C@@H](C=12)C=C(C=C2)OCC(=O)Nc3ccc(cc3)NC(=O)COC(C4)=CC=C(C45)N=CC=5CC[NH3+],-6.8639803
1891,C[NH+](C)[C@H](C1)C[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)C[C@@H](CO4)NC4=O,-6.8632455
1892,C1=CC(C(=O)N)=C[C@H](C1=2)C(=CN2)[C@H]3C[C@@H](C3)[NH+](C)C,-6.86199
1893,c1ccccc1NC(=O)N(C)[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8606434
1894,c1cc(C)nc(c12)ccc(F)c2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)ccc(c45)OCC(=O)N5,-6.860063
1895,c1ccccc1[C@@H](C)[NH2+]C[C@@H]2CC[N@@H+](C2)CCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.8566008
1896,C1CCCN1C(=O)c2ncn(c23)c4c(OC3)c(ccc4)CC[NH+](CC5)CCN5c6cccc(c67)nc(C)cc7,-6.85629
1897,c1ccccc1[C@@H](CO)[N@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8552284
1898,C1C[NH+](C)CCN1c2c(O)ccc(c2)NC(=O)c3ccc(cc3)-c(c4C)ccc(c4)-c(no5)nc5C,-6.854669
1899,CC#CCN(C)[C@H]1CC[N@H+](CC1)CCCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.850813
1900,C[NH+](C)[C@H](C1)C[C@@H]1CC(=CN2)[C@@H](C=23)C=C(C=C3)C[C@@H](CO4)NC4=O,-6.8492365
1901,c1ccccc1[C@@H](CO)[N@@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.848453
1902,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc(cc4F)cc(c45)NC(=O)CO5,-6.848107
1903,C[C@H]1CC[C@@H](C)[N@H+]1CCC(=CN2)[C@H](C=23)C=C(C=C3)c4cccs4,-6.8465486
1904,CC(C)(C)CCCCCCOC(C1)=CC=C(C12)N=CC=2CC[NH3+],-6.8411436
1905,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4C[N@@H+](C)Cc5ccccc5,-6.841133
1906,C[NH+](C)CCOc1c(OC)ccc(c1)NC(=O)NCC[N@@H+](CC2)CC[C@@H]2C(=CN3)[C@H](C=34)C=CC(F)=C4,-6.840765
1907,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[N@H+](C)Cc5ccccc5,-6.8405504
1908,N1C(=O)COc(c12)ccc(c2)CCN3CCN(CC3)c4cccc(c45)nc(C)nc5,-6.8385053
1909,c1ccc([N+]([O-])=O)cc1CC(=O)N(CC2)c(c23)cc(c(c3)OC)N4CC[NH+](C)CC4,-6.835964
1910,CC(=O)Nc(cc1)ccc1CC[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.835294
1911,C[NH+](C)CCC(=CN1)[C@H](C=12)C=C(C=C2)Cn3cncn3,-6.835028
1912,c1ccccc1[C@@H](C[NH2+]C)N2CCN(CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8350253
1913,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccccc5,-6.8327665
1914,C1C[NH+](C)CCN1c2c(OCCF)ccc(c2)NC(=O)c3ccc(cc3)-c(c4C)ccc(c4)-c(no5)nc5C,-6.8327465
1915,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+]4CCC[C@H]4COCc5ccccc5,-6.829895
1916,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)C[NH2+]Cc5ccccn5,-6.827912
1917,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)CCc5ccc(F)cc5,-6.827831
1918,CC(=O)Nc(cc1)ccc1C[NH2+]C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8269205
1919,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4N(C)Cc5cccs5,-6.823689
1920,N1C(=O)COc(c12)ccc(c2)CCN(C[C@@H]3C)CCN3c4cccc(c45)nc(C)cc5,-6.8232894
1921,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4N(C)Cc5cccs5,-6.8216367
1922,c1ccccc1C(C)(C)[NH2+]C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.8212047
1923,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4CNS(=O)(=O)c5ccccc5,-6.8188095
1924,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCCN(CC4=S)CCN4Cc5ccccc5,-6.818197
1925,N#Cc1ccc(cc1)-n(nc2)c(CC)c2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N(C6)CC[N@@H+]([C@@H]67)CCC7,-6.8163233
1926,c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C(C)C)NC(=O)[C@H](C5)CN(C)[C@H](C6)[C@H]5C7=CC=CC([C@H]7C6=8)=NC8,-6.8160415
1927,c1ccccc1[C@](C)(CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8144755
1928,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4C[NH2+]Cc5ccccc5,-6.810838
1929,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)C[NH2+]CC5CC5,-6.808486
1930,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@@H]4C[NH2+]Cc5ccccc5,-6.808374
1931,O=C1N[C@@H](CO1)CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH2+]C,-6.80793
1932,C1CC[NH+]1CCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.8078265
1933,c1cccc(OC)c1N(CC2)CCN2C(=O)Nc(c3)ccc(OC)c3N4CC[NH+](C)CC4,-6.8077097
1934,c1cccc(OC)c1N(CC2)CCN2C(=O)Nc(c3)ccc(OC)c3N4CC[NH+](C)CC4,-6.8077097
1935,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[N@@H+](C)Cc5ccco5,-6.803549
1936,CC(=O)Nc(cc1)ccc1C[NH2+]C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.8021865
1937,N1C(=O)COc(c12)ccc(c2)CCN(C[C@@H]3C)CCN3c4cccc(c45)nc(C)cc5,-6.801862
1938,CC(=O)Nc(cc1)ccc1CC[N@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.799691
1939,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc4cc(c(cc4)OC)NS(=O)(=O)C,-6.7981033
1940,c1cccc(OC)c1CCC[N@H+](CCC)[C@@H](CC2)C[C@H]3C2=CC=C(C3=4)N=CC4,-6.7972517
1941,OC[C@@H]1CC[N@@H+](C1)CCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.7936745
1942,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5ccncc5,-6.79319
1943,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[NH2+]Cc5cccnc5,-6.7931314
1944,FC(F)(F)S(=O)(=O)OC(C=C1)=C[C@@H](C1=2)C(=CN2)CC[NH+](C)C,-6.792833
1945,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccncc5,-6.7925367
1946,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCN4CCC[C@H]4C[N@@H+](C)Cc5ccccc5,-6.7925224
1947,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4N(C)Cc5cccs5,-6.789352
1948,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCN4CCC[C@H]4C[N@H+](C)Cc5ccccc5,-6.788188
1949,c1ccccc1[C@@H](C[NH2+]C)N2CCN(CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.7881727
1950,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CCN(CC4)CC5NC=CN5,-6.7880516
1951,CC(=O)Nc(cc1)ccc1CC[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7874722
1952,CCCCc1c(cccc1)N2CC[NH2+]CC2,-6.786676
1953,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)C[NH2+]CC5CC5,-6.785944
1954,C1=CC(C(=O)N)=C[C@@H](C1=2)C(=CN2)[C@H]3C[C@@H](C3)[NH+](C)C,-6.7828097
1955,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.7822742
1956,FC(F)(F)C(N1)=N[C@@H](C=12)C(=CC=C2)OCCN3CCN(CC3)c4cccc(c45)[nH]c(n5)C(F)(F)F,-6.78035
1957,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[NH2+]Cc5cccnc5,-6.7782946
1958,CC(=O)Nc(cc1)ccc1C[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7772646
1959,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@H](C=23)C=C(C=C3)NC(=O)CCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-6.775218
1960,C1C[NH+](C)CCN1c2c(OC)ccc(c2)NC(=O)N(CC3)CCC3CCC(=CN4)[C@@H](C=45)C=CC=C5,-6.772221
1961,FC(F)(F)S(=O)(=O)Oc(c1)ccc(c12)N=C(C)[C@H]2C3=CC[NH2+]CC3,-6.7714643
1962,c1ccccc1[C@@H](C(=O)N(C)C)N2CCN(CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7701936
1963,CC(=O)Nc(cc1)ccc1C[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7675424
1964,FC(F)(F)S(=O)(=O)OC(C=C1)=C[C@@H](C1=2)C(=CN2)CC[NH+](C)C,-6.7637653
1965,O[C@@H]1CC[N@H+](C1)CCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-6.763377
1966,CC[C@@H](CO)NC(=O)[C@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-6.7615633
1967,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)C[NH2+]Cc5ccccn5,-6.7597036
1968,c1ccccc1[C@@H](C)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7584696
1969,c1ccccc1[C@H](CO)N2CCN(CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.7569904
1970,CC(=O)Nc(cc1)ccc1C[N@H+](C)C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.755608
1971,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4F)ccc(c45)OCC(=O)N5,-6.755315
1972,C1C[NH2+]CC=C1[C@H]2C(C)=Nc(c23)ccc(c3)-c4ccccc4,-6.75223
1973,c1cccc(OC)c1N2CC[NH2+]CC2,-6.7492833
1974,N1C(=O)COc(c12)ccc(c2)CCN3CCN(CC3)c4cccc(c45)cccn5,-6.7488427
1975,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)CCc5ccccc5,-6.7471466
1976,O[C@@H]1CC[N@@H+](C1)CCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-6.7422285
1977,Cc(n1)cn(c12)c3c(OC2)c(ccc3)CC[NH+](CC4)CCN4c5cccc(c56)nc(C)cc6,-6.7409954
1978,CC(=O)Nc(cc1)ccc1C[N@@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.740214
1979,c1ccccc1NC(=O)[C@@H](C)N[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7397714
1980,c1ccccc1[C@@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.7381306
1981,c1ccccc1[C@H](CO)N2CCN(CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.737451
1982,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)Cc5ccccc5,-6.735861
1983,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[N@@H+](C)Cc5ccc(cc5)S(=O)(=O)C,-6.7351675
1984,C1C[NH+](C)CCN1c2c(OC)ccc(c2)NC(=O)N3CCN(CC3)CCCCC(=CN4)[C@@H](C=45)C=C(F)C=C5,-6.7323666
1985,CC(=O)Nc(cc1)ccc1C[NH+](CC2)CCN2CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.730826
1986,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[NH2+]Cc5cccnc5,-6.7273703
1987,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)C[N@H+](C)Cc5ccccc5,-6.727036
1988,OC[C@H](C)NC(=O)[C@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-6.724287
1989,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4OCc5ccccc5,-6.7219396
1990,N1CCN(C1=O)c(ccc2)cc2CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-6.721564
1991,c1ccccc1[C@](C)(CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-6.7213793
1992,c1ccccc1[C@H](C)[NH+](CC2)CCN2CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.7209425
1993,c1cc(C)ccc1C(=O)NN(CC2)CC=C2C(C3)=CC=C(C34)N=CC=4CC[NH+]5CCCC5,-6.720068
1994,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)Cc5ccoc5,-6.717391
1995,c1ccccc1[C@@](C)(CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-6.716938
1996,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)CCc5c(F)cccc5,-6.7142463
1997,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)C[NH2+]Cc5ccccn5,-6.712972
1998,C1=CC(F)=C[C@H](C1=2)C(=CN2)C3CCN(CC3)C(=O)Nc(c4)ccc(OC)c4N5CC[NH+](C)CC5,-6.7124634
1999,[NH3+]CCC(=CN1)[C@H](C=12)C=CC=C2,-6.7090874
2000,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4C[NH2+]Cc5ccoc5,-6.7078657
2001,O=C1N[C@@H](CO1)CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH2+]C,-6.707663
